title,price,area,address,description,type,type_estate,law,floor,bedroom,toilet,direction,image_links,phonenumber,geo_code,district,province_city,width
"Chính chủ cho thuê phòng trọ khép kín , yên tĩnh , an toàn.",1.8,"13,5","Đường Hòa Bình 2, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","Chính chủ cho thuê phòng trọ khép kín trong khuôn viên nhà có sân rộng thoáng mát . <br/>- Phòng có giường , tủ , điều hòa . <br/>- Phòng trong ngõ rộng, cách đường chính 30m<br/>- Nhà yên tĩnh , an ninh an toàn . ",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/13/156/14d7b973b5c24050922ae3acc443c67d.jpg,989594077,"[21.00626, 105.85537]",Hai Bà Trưng,Hà Nội,
"Cho thuê nhà 6 tầng, diện tích sử dụng 600 m2, nhà 2 mặt đường,",55.0,120,"Đường Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","Cho thuê nhà 6 tầng, diện tích sử dụng 600 m2, nhà 2 mặt đường, trên mặt đường Giải Phóng, - Ngọc Hồi, có thang máy, giá 55 triệu/tháng (trước kia Nhật Bản thuê mở lớp học). Liên hệ:  ,  ",Cho Thuê,Nhà Mặt Phố,,6.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/05/26/279/6a3d4d683a484aa88168c1b375205f78.jpg,348094144,"[20.9673932, 105.8420604]",Hoàng Mai,Hà Nội,
"Cho thuê nhà số 36 ngõ 186 khương trung, thanh xuân, mb 36m2x 3 tầng",12.0,36,"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","CHÍNH CHỦ CHO THUÊ NHÀ số 36 ngõ 186 Khương Trung, Thanh Xuân, Hà Nội<br/>- Diện tích mặt bằng 36m2 thiết kế 3 tầng, 4 phòng ngủ<br/>- Ngõ rộng sạch, cách đường ô tô...<br/>- Nhà gần trường chợ, bệnh viên, xung quanh nhiều tiện ích<br/>- Khu dân trí cao, an ninh tốt<br/>- Giá 12 triệu/tháng<br/>ƯU TIÊN HỢP ĐỒNG DÀI HẠN<br/>Vào ở từ 10/8/2024<br/>Liên hệ: anh Hùng 091472989",Cho Thuê,Nhà Trong Ngõ,,,3,,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/161/0d02e668514e478f9ff0f0fd03c85a3d.jpg,914729898,"[21.0014879, 105.8261897]",Thanh Xuân,Hà Nội,
"Cho thuê kho diện tích 750 m2 ,có hệ thống an toàn pccc  sân lớn",70.0,750,"45B, Đường 12, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Cho thuê kho kèm văn phòng làm việc , <br/>Hệ thống an toàn PCCC , điện 3 pha.<br/>Vị trí mặt tiền đường nhựa thông thoáng, gần AEON Tân Phú.<br/>Hợp đồng lâu dài , có xuất HĐ VAT.",Cho Thuê,"Nhà Xưởng, Mặt Bằng, Kho Bãi",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/03/19/466/d70b6bc2a852488ead937362001f0302.jpg,908888989,"[10.85778, 106.74111]",Bình Tân,Hồ Chí Minh,
Cho thuê nhà xưởng 1800m2 giá 80trtháng tại an phú đông,80.0,1.800,"Đường An Phú Đông 25, Phường An Phú Đông, Quận 12, TP.HCM",Cần cho thuê nhà xưởng 1800m2 vừa hết hạn hợp đồng tại đường an phú đông 25 hiện trạng nhà xưởng đang trống nền bê tông cốt thép điện 3f đường xe container ra vào phù hợp nhiều nghành nghề ....,Cho Thuê,"Nhà Xưởng, Mặt Bằng, Kho Bãi",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/07/247/99cd798dd62747c3aeec287a4c6d1c89.jpg,916226179,"[10.8478339, 106.6860928]",12,Hồ Chí Minh,
"Nhà đẹp theo phong cách tây, rộng và thoáng mát",9.0,54,"44/11/39, Đường 12, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà và không gian đẹp theo phong cách Tây, đầy đủ tiện ích xung quanh nhà, cây cối mát mẻ và đường hẻm nhựa rộng hơn 5 mét. Hình ảnh nhà thực tế, 2 máy lạnh, nước nóng năng lượng mặt trời, khu vực bếp đẹp và rộng.<br/><br/>Chính chủ. Anh chị vui lòng NHẮN TIN trên Zal  hoặc nhắn tin qua điện thoại báo trước khi đến xem (Vui lòng ghi rõ thông tin cần hỏi, hoặc nhắn tin rõ giúp mình ""hỏi thuê nhà"" nếu gửi kết bạn Zalo, nhận được mình sẽ trả lời sớm nhất có thể) để tránh môi giới và các các kênh quảng cáo liên tục gọi điện làm phiền). Cảm ơn anh chị.<br/><br/>Miễn tiếp Môi giới và Không có nhu cầu đăng tin quảng cáo lên các website hay kênh khác vui lòng KHÔNG LIÊN LẠC GỌI ĐIỆN làm phiền!<br/><br/>Địa chỉ nhà: 44/11/39 Đường số 12, Phường Trường Thọ Quận Thủ Đức<br/><br/>Hợp đồng: 1-2 năm. Có thể vào ở bắt đầu từ ngày 01/08/2024",Cho Thuê,Nhà Trong Ngõ,,1.0,2,1,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/180/4cf504b400284ad3b047a1a2124b1c34.jpg,936710177,"[10.85142, 106.74727]",Thủ Đức -  Thủ Đức,Hồ Chí Minh,4.0
Cho thuê kho xưởng 1000m2000m3000m 4000m giá 48k1m,80.0,2.000,"Đường Quốc lộ 1, Xã Mỹ Yên, Huyện Bến Lức, Long An","cho thuê kho xưởng mặt quốc lộ 1a bến lức long an giáp chợ bình chánh<br/><br/> lh a huy zal  6 gửi hình ảnh thực tế <br/><br/> nhiều diện tích 1000m 2400m 3000m 4000m giá 48k/1m bao gồm thuế<br/><br/>xe container40f ,xe tải 18 tấn di 24/24,<br/><br/>có pccc thẩm duyệt ,có bình điện 2000kva <br/>ký hợp đồng giấy tờ hợp lệ .xuất hóa đơn cho cty được ",Cho Thuê,"Nhà Xưởng, Mặt Bằng, Kho Bãi",,,,,,https://cloud.muaban.net/images/thumb-detail/2023/02/16/384/afdc1521dd124b4791b0b4b45d2919cb.jpg,915715203,"[10.68858, 106.45484]",Bến Lức,Long An,
"Căn hộ khánh hội 1, quận 4 cho thuê sát quận 1, kết nối quận 7",10.0,55,"Quận 4, TP.HCM","Căn hộ Khánh Hội 1, Quận 4 cho thuê: sát Quận 1, kết nối Quận 7, Quận 3, TP Thủ Đức, Quận Bình Tân, các quận trung tâm TP, dt 55m2, đẹp, sạch sẽ, thoáng mát ban công trước sau,nội thất, tiện nghi đầy đủ, 1 phòng ngủ có cửa sổ rèm cửa,ban công thoáng phơi đồ, bếp, 1wc, phòng khách rộng, gồm tủ kính đựng đồ, kệ, 1 tivi màn hinh phẳng, tủ đựng giày dép, 1 bộ bàn ghế salon, 1 bộ bàn ăn, 1 quạt máy, 1 tủ lạnh, 1 máy lạnh, 1 phòng ngủ gồm 1 giường đôi nệm, 1 máy lạnh, 1 tủ âm tường lớn đựng quần áo, 1 tủ gỗ nhỏ, 1 bếp gồm kệ bếp, 1 tủ lạnh, 1 bếp từ, nồi ấm chén đầy đủ, 1 wc có máy nước nóng, 1 máy giặt, thang máy lên xuống, hầm để xe ôtô, xe máy rộng rãi, giờ giữ xe 24/24, tuyệt đối an ninh, yên tĩnh, giá 10 triệu/ tháng, thương lượng, đặt cọc 2 tháng, thanh toán hàng tháng. <br/>LH :  (MTG)",Cho Thuê,Căn Hộ Chung Cư,,,1,1,,https://cloud.muaban.net/images/thumb-detail/2024/06/17/339/34193c4f5ca547039ea206aae8a29e7d.jpg,906944724,"[10.7607328, 106.7075519]",4,Hồ Chí Minh,
Nhà nguyên căn đường lưu hữu phước f15 q8,7.8,50,"Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm Lưu Hữu Phước f15, quận 8 Tp HCM<br/> <br/>Nhà hẻm thẳng , rộng thông thoáng , cách mặt đường Lưu Hữu Phước khoảng 40 m.<br/><br/>Em có căn nhà cần cho thuê dài hạn <br/><br/>- Diện tích mặt đất 50 m2<br/><br/>Nhà 1 trệt 2 lầu có: sân thượng, ban công, sân, 1 phòng khách, 1 nhà bếp, 2 phòng ngủ lớn, 3 WC, cửa sổ thoáng mát, rộng rãi. Có sẵn bình năng lượng mặt trời.<br/><br/>Khu dân cư đông đúc, tiện ích xung quanh: chợ, trường học cấp 1,2,3, gần bách hoá xanh, siêu thị coop mart….<br/>Thuận tiện đi sang các quận lân cận: quận 1, 3, 4,5,6, 7….<br/><br/>An ninh rất tốt, không ngập nước.<br/>Điện nước giá nhà nước <br/>Nhà mới xây, sạch sẽ dọn vào ở ngay.<br/><br/>Cọc 10 triệu, khi nào hết hợp đồng thuê nhà sẽ trả lại.<br/>Ghi chú: Ưu tiên gia đình ở, lịch sự, sạch sẽ, CB CNV càng tốt.<br/>",Cho Thuê,Nhà Trong Ngõ,,2.0,2,3,,https://cloud.muaban.net/images/thumb-detail/2024/07/14/208/b9d95c8f357946bfbcca052a8d3bfef3.jpg,942355878,"[10.82302, 106.62965]",8,Hồ Chí Minh,5.0
Mbkd cửa hàng 35m2 50m2 79m2 mặt tiền 8m tòa nhà 9 tầng full tiện ích,26.9,79,"146, Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","Chính chủ cho thuê mặt bằng kinh doanh, cửa hàng tầng 1 mặt phố lớn ngã tư Hoàng Quốc Việt, Cầu Giấy, vị trí siêu đẹp, siêu đắc địa.<br/>- Các tầng trên là 10 - 12 văn phòng (Diện tích 135m²/ sàn).<br/>- Mặt tiền cực lớn : 8M.<br/>- Chỗ gửi xe thoải mái, bảo vệ an ninh 24/7.<br/>- Thiết kế thoáng sáng, View Lotte, có đầy đủ tiện nghi.<br/>- Được làm thêm thứ 7 và chủ nhật mà không thu thêm phụ phí.<br/><br/>- Diện tích cho thuê:<br/>+ MBKD 35m² mặt tiền 8m giá 13.5 triệu/th.<br/>+ MBKD 55m² mặt tiền 8m giá 23.9 triệu/th.<br/>+ MBKD 79m2 mặt tiền 8m giá 26.9 triệu/th.<br/><br/>Đặc biệt : Tháng tri ân khách hàng tặng ngay 01 chỉ vàng 9999 khi liên hệ Hotline BQL : 𝐎𝟗𝟔𝟒. O𝟓 - 𝟐𝟖𝟐𝟖 hoặc 𝐎𝟖𝟑𝟑.𝐎𝟓- 𝟐𝟖𝟐𝟖 ( Ms Kim Ngân ) - Hỗ trợ liên tục 24/7, hỗ trợ khách hàng miễn phí.",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/04/19/402/52dfc9c09bc749ddaccfb7aec12be5ae.jpg,964052828,"[21.0463718, 105.7907578]",Cầu Giấy,Hà Nội,
Cho thuê nhà p201  tầng 2 khép kín c35 mai động quận hoàng mai,5.0,50,"Đường Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội","Cho thuê nhà P201 - tầng 2 khép kín- C35 Mai Động- quận Hoàng Mai, (khu tập thể 2 tầng - gần đường sang Đền Lừ), DT 50 m2/căn, có 3 phòng, điện nước giá nhà nước, có chỗ để xe máy, 5 triệu/căn/tháng. 1 căn nhỏ khép kín dưới tầng 1 gần 20m2, giá 2 triệu/1 tháng. LH: chính chủ,  , MIỄN TRUNG GIAN, MÔI GIỚI",Cho Thuê,Căn Hộ Chung Cư,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/05/430/f3064a09b55c4d719aa5788ccd674cca.jpg,934597356,"[20.988518, 105.8664787]",Hoàng Mai,Hà Nội,
"Cho thuê phòng trọ hẻm 99429b quận 7, 2,7 triệu1 phòng 30 m2",2.7,30,"Đường Gò Ô Môi, Phường Tân Phú, Quận 7, TP.HCM","Cho thuê phòng trọ hẻm 994/29B, gần chợ Gò Ô Môi, gần Cầu Phú Thuận, uỷ ban Quận 7, triển lãm cách Cầu Ánh Sao 5 phút<br/>- Diện tích 30m2 giá 2.700.000đ/1 phòng, điện giá nhà nước, nước 16.000/1 khối, camera ngoài cổng và cả trong dãy intenet, Wifi miễn phí<br/>* Liên hệ:  ,  chị Nam",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2022/12/28/209/3c59808348b646538e604efa76c0d8d8.jpg,918122680,"[10.7301103, 106.7380011]",7,Hồ Chí Minh,
"Phòng lớn 30m2 cho thuê trong nhà vườn, hẻm rộng an ninh yên tĩnh",3.2,30,"248/52A, Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Phòng mới 3m x 6m + gác lửng đúc, có sân để xe trong nhà vườn thoáng, rộng, toilet bếp, bồn rửa riêng trong phòng, hẻm xe tải an ninh yên tĩnh, giờ tự do, không chung chủ, điện, nước máy, wifi đầy đủ, gần ngã tư Nguyễn Thái Sơn - Dương Quảng Hàm, ĐHVL, ĐHCN, chợ. Liên hệ điện thoại chính chủ trước khi xem nhà (có cổng an ninh). Địa chỉ 248/52A Dương Quảng Hàm, P5, Gò Vấp, miễn QC.",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/05/12/317/54989d9a67ea41f6abe7e4c4c93fc8eb.jpg,903961919,"[10.8312719, 106.6877395]",Gò Vấp,Hồ Chí Minh,
Cho thuê nhà mặt phố kim mã thượng quận ba đình hà nội,65.0,85,"Đường Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội","Chính chủ cho thuê nhà mặt phố số 54 Kim Mã Thượng, mặt bằng 85m2, mặt tiền 4m. Xây 4,5 tầng nhà đẹp. Tiện làm văn phòng, spa, nhà hàng Nhật. Phố kinh doanh nhà hàng Nhật. Giá 65 triệu/tháng (ưu tiên cho khách ký hợp đồng lâu dài). Liên hệ:  ( Ko qua môi giới)",Cho Thuê,Nhà Mặt Phố,,5.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/10/433/932c4657a7fc41ac90a2daca7c3dc1c2.jpg,986342488,"[21.03587, 105.82163]",Ba Đình,Hà Nội,
Phòng cho thuê trung tâm quận 10,1.5,40,"101, Đường Bắc Hải, Phường 15, Quận 10, TP.HCM","Mình cần tìm 2 bạn nữ văn phòng hoặc sinh viên ở ghép phòng trọ cho đủ 3 người.<br/>Khu vực đi các quận gần trung tâm Q1-Q3-Q Tân Bình-Q5<br/>Địa chỉ: Hẻm 101 Bắc Hải, Phường 15, Quận 10<br/>- Phòng lầu 4 có cửa sổ, sân thượng rộng rãi, thoáng mát<br/>- Giờ giấc tự do<br/>- Hẻm rộng rãi, khu dân cư trí thức, văn minh.<br/>- Điện 3.5k, nước 50k/ người<br/>- Có bếp riêng<br/>👉🏻 Chi phí total 1.5tr-1.7tr/ người/ tháng<br/>Sdt liên hệ:  <br/>Miễn trung gian , tiếp khách thiện chí ( ( xem phòng giúp mình hẹn trước hoặc nhắn tin mình sẽ gọi lại cho bạn)",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/08/428/a5c28cfc11644341b0191ad8e4475b90.jpg,918787892,"[10.82302, 106.62965]",10,Hồ Chí Minh,
"Nhà đất cho thuê 643c tân hiệp 14, xã tân hiệp, hóc môn",8.0,320,"Đường Tân Hiệp 14, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà đất cho thuê 64/3C Tân Hiệp 14, xã Tân Hiệp, Hóc Môn<br/>Diện tích ngang 8x40m, gần chợ, trường học, thuận tiện làm kho xưởng, công ty<br/>* Giá 8 triệu/tháng, đặt cọc 2 tháng. <br/>Liên hệ.  ,  chị Dịu",Cho Thuê,Nhà Trong Ngõ,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/06/244/0540cec13e1442469218fa9f9500dc32.jpg,937894739,"[10.9003413, 106.5978566]",Hóc Môn,Hồ Chí Minh,8.0
"Cho thuê nhà số 33 đường 15 p.tân quy, 4x17m, giá 23trtháng",23.0,67,"33, Đường 15, Phường Tân Quy, Quận 7, TP.HCM","CHO THUÊ nhà số 33 đường 15 P.Tân Quy Q.7<br/>- Diện tích: 4m x 17m<br/>- Hiện trạng: nhà cấp 4, có gác lửng<br/>- Vị trí nằm đường lưu thông chính, kinh doanh mua bán sầm uất, ngay chợ Tân Quy, kế bên trường Lê Thánh Tôn và Lương Thế Vinh,…<br/>- Thích hợp kinh doanh mọi ngành nghề như salon tóc, nail, cửa hàng trái cây, quán ăn,…..<br/>- Nhà bàn giao ngay.<br/>- Giá thuê: 23tr/tháng<br/>Liên hệ:  để xem nhà và làm việc trực tiếp.<br/>",Cho Thuê,Nhà Mặt Phố,,1.0,1,1,Bắc,https://cloud.muaban.net/images/thumb-detail/2024/07/01/263/d5990498c12a475c90b58f8570575b44.jpg,941666019,"[10.82302, 106.62965]",7,Hồ Chí Minh,4.0
"Cho thuê căn chung cư 65m2. địa chỉ số 29 xã đàn, quận đống đa",7.5,65,"Đường Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội","Cho thuê căn chung cư 65m2. Địa chỉ: số 29 Xã Đàn, Đống Đa, Hà Nội <br/>- 2 phòng ngủ, 1 phòng khách, 1 toilet, bếp từ, tủ bếp, nóng lạnh đủ. Tầng 7, có thang máy bảo vệ 24/24. khu dân trí cao<br/>- Giá 7,5 triệu/tháng<br/>* LH:  ",Cho Thuê,Căn Hộ Chung Cư,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/101/41d31e4c62ee450d8e08f0b938261f29.jpg,856668999,"[21.0113669, 105.8371236]",Đống Đa,Hà Nội,
Cho thuê căn hộ tập thể phố đào tấn quận ba đình hà nội,7.5,70,"Đường Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội","Cho thuê căn hộ tập thể tầng 2 phố Đào Tấn, diện tích 70 m2, nhà Mới  Đẹp thoáng  Tiện đường. Tiện chợ . 2 phòng ngủ . Điều hòa nóng Lạnh . Quạt . Giường Tủ. . Điện Nước Công Tơ Riêng.<br/>Giá. 7,5 triệu . Thu 6 Tháng. Cọc 1 tháng<br/>Liên hệ:  ",Cho Thuê,Căn Hộ Chung Cư,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/21/198/08f6a3614131432f8ef504a6b8ce5059.jpg,904773766,,Ba Đình,Hà Nội,
"10x32m, nguyên căn, mặt tiền đường âu cơ, vị trí đẹp",115.0,320,"575, Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM","- Diện tích cho thuê: 10m x 32m<br/>- Kết cấu: 1 trệt<br/>- Mặt tiền đường Âu Cơ<br/>- Gần hai nhà hàng tiệc cưới, trường Đại Học, Bệnh Viện Quận Tân Phú<br/>- Vị trí giao thông sầm uất, thuận lợi kinh doanh, buôn bán<br/>- Thời hạn thuê: Dài Hạn<br/>- Nhận nhà ngay sau khi kí kết hợp đồng<br/>- Ưu tiên khách thuê: Đặt cọc 6 tháng, hoặc thanh toán tiền thuê 6 tháng một lần. <br/>LH chính chủ:  - Thành",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/11/152/b6f829f4b8ba4e1da4ae609bf66a2e2c.jpg,903881039,"[10.78379, 106.63704]",Tân Phú,Hồ Chí Minh,
"Thuê vp 45m2  55m2 nhận quà 1 triệu đồng, view tòa lotte cực đẹp",10.0,55,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","- Văn phòng thuộc toà nhà mới, DT sàn 115m² x 6 tầng, mặt tiền 8,5m.<br/>- Thiết kế thoáng, sáng, đầy đủ tiện ích, có chỗ đỗ ô tô - xe máy.<br/>- Bảo vệ 24/7, có làm thêm thứ 7, chủ nhật thoải mái.<br/><br/>- Diện tích: 45m² - 55m².<br/>+ 45m² giá 8,8 triệu/th.<br/>+ 55m² giá 10 triệu/th.<br/>(Có xuất hoá đơn VAT và đăng kí ĐĐKD).<br/><br/>Liên hệ xem VP miễn phí:  (Ms Kim Ngân - có Zalo).",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2023/03/16/429/d6c803a159184bb98b2822cff60f9987.jpg,964052828,"[21.046078, 105.788744]",Cầu Giấy,Hà Nội,
"Chính chủ cho thuê nhà địa chỉ 14a ngõ hàng đậu, quận hoàn kiếm",6.0,21,"Đường Hàng Đậu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội","Chính chủ cho thuê nhà địa chỉ: 14A ngõ Hàng Đậu, Quận Hoàn Kiếm, tầng 1 và tầng 2. Mặt bằng: 21 m2. Liên hệ:  ",Cho Thuê,Nhà Mặt Phố,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/271/740af885bacf49d59b535e16b65ca1e8.jpg,942897896,"[21.0401269, 105.8474096]",Hoàn Kiếm,Hà Nội,
Cho thuê chdv mới tinh quận hai bà trưng,5.2,23,"54, Đường Mạc Thị Bưởi, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","Hiếm! Địa chỉ: Ngõ 54 Mạc Thị Bưởi, Hai Bà Trưng, gần Times City.<br/>Chỉ còn 03 căn hộ dịch vụ mới tinh studio, mỗi phòng 3 cửa sổ, view thoáng đẹp. Gần các trường Bách - Kinh - Xây, UNETI, HUBT,...<br/>Liên hệ:  or Zalo.<br/>- Full nội thất mới, bạn chỉ việc xách vali vào ở.<br/>- Không chung chủ, giờ giấc tự do, thang máy, giặt sấy chung<br/>- Ô tô đỗ cửa, An ninh, cửa khóa vân tay, PCCC đầy đủ.<br/>",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/512/5f3ca88ebb29493799dfe13a0c4fdac4.jpg,919721256,"[10.79156, 106.74948]",Hai Bà Trưng,Hà Nội,
Tặng 01 chỉ vàng 9999 thuê sàn văn phòng 138m2 mặt tiền 8m view đẹp,21.5,138,"96, Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","Chính chủ cho thuê cả sàn thông văn phòng diện tích 138m thuộc tòa nhà building 8 tầng mặt tiền cực lớn 8m đẹp nhất phố Hoàng Quốc Việt, Cầu Giấy.<br/><br/>- Vị trí: Nằm trong khu đông văn phòng, kinh doanh sầm uất, giao thông thuận tiện, rất thuận lợi đặt văn phòng.<br/><br/>- Đặc điểm: Tòa nhà thiết kế vuông vắn, có 2 thang máy, 2 thang bộ thoát hiểm, cửa kính thông thoáng, điện nước, điều hòa, thang máy, hầm để xe đầy đủ, tiện nghi. Có bảo vệ đảm bảo an ninh cho tòa văn phòng. ( Khách làm có thể làm thêm thứ 7 và chủ nhật mà không mất thêm phụ phí ).<br/><br/>- Phù hợp cho mọi loại hình công ty, văn phòng đại diện, lớp học, kho hàng khô, kinh doanh online, spa mini, BĐS, CNTT, luật, showroom, văn phòng đào tạo.<br/><br/>- Giá cho thuê: 21.5 triệu/tháng (Có xuất được VAT).<br/>Tháng tri ân khách hàng : Tặng ngay 01 chỉ vàng 9999<br/><br/>- LH chính chủ:  hoặc  ( Ms Kim Ngân - có Zalo hỗ trợ 24/7).<br/><br/>Hỗ trợ KH mọi thủ tục giấy tờ, pháp lý, đăng kí địa điểm KD, xuất hóa đơn.",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/04/19/249/3e1efbed82f04bdd86541e95d8e4ee2a.jpg,964052828,"[21.02744, 105.79026]",Cầu Giấy,Hà Nội,
